symbol	X468VTF.V19	X468VTF.V1	X468VTF.V5.2	X468VTF.V5	X474IDH.V3.2	X474IDH.V3	X474IDH.V9	wt1.lsk	wt2.lsk	wt3.lsk	wt4.lsk
1700047E10Rik	5.0	0.0	0.0	1.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0
1700047G03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700047I17Rik2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700047L14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700047M11Rik	9.0	4.0	5.0	0.0	52.0	23.0	0.0	1.0	1.0	1.0	2.0
1700048M11Rik	1.0	0.0	14.0	3.0	14.0	6.0	4.0	8.0	2.0	9.0	5.0
1700048O20Rik	10.0	93.0	48.0	42.0	26.0	29.0	195.0	215.0	174.0	214.0	344.0
1700049E15Rik	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700049E22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700049L16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
1700051A21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700052I22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700052K11Rik	49.0	50.0	200.0	26.0	140.0	28.0	39.0	57.0	57.0	60.0	33.0
1700054A03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700054K19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700054M17Rik	6.0	6.0	0.0	0.0	0.0	0.0	2.0	2.0	8.0	3.0	11.0
1700055C04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700056E22Rik	13.0	6.0	15.0	3.0	9.0	1.0	0.0	6.0	7.0	5.0	1.0
1700057G04Rik	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0
1700057H15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700057H21Rik	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1700060C16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700060C20Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0
1700061F12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700061G19Rik	8.0	9.0	14.0	16.0	20.0	24.0	1.0	14.0	12.0	12.0	12.0
1700061I17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700061J23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700063A18Rik	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1700063D05Rik	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700063O14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700064J06Rik	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700064M15Rik	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
1700065D16Rik	0.5	0.0	0.5	0.0	1.5	0.5	0.0	0.5	0.5	2.5	0.0
1700065I16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700065J11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700065J18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700065L07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700065O20Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700066B17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700066B19Rik	62.0	104.0	89.0	89.0	17.0	45.0	78.0	116.0	97.0	89.0	132.0
1700066J03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700066M21Rik	254.0	279.0	474.0	177.0	521.0	173.0	204.0	166.0	129.0	114.0	196.0
1700066N21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700066O22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700067G17Rik	14.0	0.0	2.0	4.0	1.0	0.0	0.0	2.0	12.0	0.0	1.0
1700067K01Rik	5.0	2.0	6.0	4.0	8.0	9.0	2.0	35.0	28.0	15.0	39.0
1700067P10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700069L16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700069P05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700071K01Rik	0.0	1.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	1.0	2.0
1700071M16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700072B07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700072I22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700072O05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	3.0
1700073E17Rik	8.0	10.0	8.0	7.0	9.0	4.0	5.0	6.0	10.0	7.0	6.0
1700074H08Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700074P13Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700080N15Rik	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700080O16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700081H04Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700084D21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1700084E18Rik	53.0	62.0	21.0	13.0	21.0	17.0	12.0	36.0	31.0	37.0	64.0
1700084F23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1700084J12Rik	4.0	3.0	8.0	18.0	7.0	11.0	15.0	20.0	14.0	18.0	21.0
1700084M14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700085C21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700086L19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700086O06Rik	3.3333	3.6667	4.6667	3.3333	4.3333	4.0	1.6667	3.0	3.6667	3.3333	4.3333
1700088E04Rik	0.0	0.0	4.0	0.0	0.0	0.0	0.0	3.0	3.0	4.0	1.0
1700091H14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700092C02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1700092C10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700092E19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700092K14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700092M07Rik	3.0	0.0	6.0	4.0	21.0	3.0	3.0	7.0	5.0	0.0	3.0
1700093K21Rik	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0
1700094D03Rik	214.0	198.0	261.0	213.0	265.0	225.0	215.0	287.0	203.0	289.0	399.0
1700094J05Rik	0.0	0.0	1.0	1.0	1.0	0.0	2.0	0.0	0.0	0.0	4.0
1700094M24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700095A21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700095B10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700095J12Rik	5.0	0.0	1.0	4.0	5.0	2.0	7.0	13.0	7.0	2.0	10.0
1700096J18Rik	0.0	0.0	2.0	1.0	2.0	3.0	0.0	6.0	5.0	11.0	3.0
1700096K18Rik	210.0	125.0	134.0	129.0	88.0	36.0	55.0	192.0	133.0	241.0	300.0
1700096P03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700097N02Rik	351.0	556.0	81.0	156.0	127.0	180.0	172.0	306.0	294.0	382.0	414.0
1700099I09Rik	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	1.0	1.0	0.0
1700100I10Rik	0.75	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
1700100L14Rik	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
1700101I11Rik	2.0	0.0	8.0	23.0	4.0	7.0	15.0	4.0	14.0	14.0	22.0
1700101O22Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700102H20Rik	0.0	0.0	1.0	3.0	1.0	1.5	7.0	0.5	0.5	2.5	3.0
1700102P08Rik	13.0	5.0	16.0	8.0	13.0	3.0	5.0	9.0	13.0	9.0	16.0
1700104L18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700105P06Rik	0.0	0.0	1.0	0.0	1.0	1.0	2.0	4.0	1.0	2.0	6.0
1700108F19Rik	2.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1700108J01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1700109G14Rik	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700109G15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700109H08Rik	18.0	8.0	23.0	28.0	35.0	22.0	32.0	59.0	29.0	45.0	55.0
1700109I08Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700109K24Rik	1.0	0.0	1.0	0.0	2.0	0.0	2.0	6.0	4.0	12.0	20.0
1700110C19Rik	2.0	0.0	8.0	2.0	2.0	3.0	5.0	6.0	9.0	5.0	8.0
1700110I01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700110I07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700110K17Rik	1.0	0.0	0.0	4.0	0.0	1.0	0.0	9.0	2.0	0.0	4.0
1700111N16Rik	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700112H15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700112J05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700112J16Rik	1.0	0.0	0.5	2.5	1.5	0.5	0.0	1.0	0.5	3.0	0.0
1700113A16Rik	853.0	353.0	789.0	799.0	814.0	580.0	817.0	1369.0	1175.0	1461.0	1430.0
1700113B09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700113H08Rik	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1700116B05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700119H24Rik	2.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0
1700120C14Rik	7.0	21.0	8.0	8.0	8.0	5.0	8.0	7.0	12.0	10.0	10.0
1700120E14Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700120G07Rik	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700120K04Rik	1.0	0.0	27.0	14.0	19.0	8.0	14.0	8.0	7.0	5.0	12.0
1700121L16Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700121N20Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700122C19Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700122O11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1700123J17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700123K08Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700123L14Rik	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
1700123M08Rik	72.0	59.0	41.0	52.0	24.0	33.0	59.0	69.0	77.0	75.0	129.0
1700123O12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700123O20Rik	950.0	1609.0	1352.0	1645.0	1862.0	2001.0	1471.0	1497.0	1565.0	1069.0	1588.0
1700123O21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700124L16Rik	0.0	0.0	5.0	3.0	4.0	3.0	5.0	8.0	5.0	4.0	1.0
1700125G02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700125G22Rik	0.0	0.0	0.0	1.0	1.0	0.0	0.0	5.0	3.0	1.0	0.0
1700125H03Rik	0.5	0.0	1.5	0.0	0.0	0.0	0.0	3.0	0.0	0.5	0.5
1700125H20Rik	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0	8.0
1700126H18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700128A07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1700128F08Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1700129C05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810006J02Rik	14.0	0.0	18.0	23.0	49.0	38.0	18.0	19.0	13.0	8.0	8.0
1810007C17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810007D17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810008I18Rik	2.0	3.0	1.0	5.0	12.0	46.0	2.0	2.0	13.0	1.0	2.0
1810009A15Rik	4.0	2.0	6.0	7.0	7.0	6.0	4.0	4.5	7.5	6.0	10.5
1810009J06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
1810010H24Rik	2.0	0.0	9.0	6.0	5.0	1.0	9.0	19.0	45.0	48.0	36.0
1810012K16Rik	2.0	0.0	6.0	7.0	5.0	4.0	6.0	25.0	15.0	3.0	11.0
1810013A23Rik	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	0.0	0.0	2.0
1810013L24Rik	925.0	465.0	1385.0	1077.0	934.0	479.0	1023.0	920.0	944.0	960.0	847.0
1810014B01Rik	410.0	640.0	416.0	564.0	327.0	402.0	416.0	461.0	443.0	418.0	521.0
1810018F18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810019D21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810020O05Rik	0.0	0.0	2.0	6.0	0.0	0.0	0.0	33.0	7.0	58.0	68.0
1810021B22Rik	30.0	28.0	58.0	72.0	77.0	62.0	48.0	64.0	51.0	47.0	56.0
1810024B03Rik	68.0	87.0	58.0	27.0	36.0	16.0	36.0	54.0	34.0	38.0	56.0
1810026B05Rik	840.0	630.0	793.0	507.0	772.0	481.0	436.0	927.0	680.0	894.0	1545.0
1810030O07Rik	777.0	453.0	2211.0	2045.0	1990.0	1929.0	1460.0	970.0	1174.0	872.0	885.0
1810032O08Rik	29.6667	10.3333	88.6667	48.3333	65.3333	40.0	48.0	44.0	30.0	30.3333	86.3333
1810034E14Rik	28.0	22.0	76.0	48.0	93.0	52.0	33.0	56.0	30.0	68.0	56.0
1810037I17Rik	3329.0	5497.0	1536.0	2359.0	1406.0	1660.0	1669.0	1805.0	1734.0	1483.0	2339.0
1810041H14Rik	4.5	7.0	6.5	5.0	2.5	3.0	1.5	5.5	2.5	5.0	5.5
1810044D09Rik	171.0	118.0	120.0	104.0	87.0	107.0	84.0	170.0	117.0	207.0	202.0
1810046K07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	5.0	6.0
1810053B23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1810055G02Rik	69.0	31.0	240.0	193.0	532.0	544.0	212.0	102.0	208.0	69.0	40.0
1810058I24Rik	10.0	5.5	39.5	30.5	31.5	23.5	28.0	15.0	13.5	8.0	10.0
1810062G17Rik	9.0	52.0	17.0	10.0	7.0	7.0	2.0	23.0	16.0	28.0	63.0
1810062O18Rik	21.0	10.0	10.0	6.0	5.0	8.0	5.0	20.0	16.0	33.0	29.0
1810063I02Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
1810064F22Rik	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
1810065E05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
2010001A14Rik	216.0	185.0	103.0	113.0	125.0	95.0	138.0	114.0	139.0	169.0	208.0
2010003K11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010009K17Rik	1.0	0.0	1.0	2.0	0.0	0.0	1.0	1.0	1.0	2.0	3.0
2010010A06Rik	0.5	0.0	0.5	0.5	0.0	1.0	2.0	2.0	0.5	5.5	0.0
2010016I18Rik	80.0	24.0	16.0	33.0	47.0	42.0	82.0	120.0	98.0	132.0	173.0
2010106C02Rik	0.0	0.0	1.0	0.0	1.0	1.0	2.0	4.0	2.0	3.0	8.0
2010106E10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010109A12Rik	5.0	0.0	6.0	4.0	4.0	2.0	3.0	8.0	11.0	18.0	19.0
2010204K13Rik	6.5	3.0	6.0	2.5	1.0	0.0	1.5	5.0	8.5	11.5	8.0
2010300C02Rik	53.0	13.0	164.0	43.0	8.0	0.0	62.0	6.0	17.0	17.0	3.0
2010308F09Rik	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010310C07Rik	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	0.0	3.0
2010315B03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2010320M18Rik	220.0	86.0	289.0	257.0	207.0	148.0	188.0	199.0	224.0	217.0	265.0
2200002D01Rik	4.0	5.0	16.0	15.0	9.0	15.0	11.0	14.0	26.0	20.0	21.0
2200002J24Rik	0.0	0.0	1.0	2.0	1.0	4.0	1.0	0.0	0.0	4.0	0.0
2210010C04Rik	11.0	11.0	36.0	33.0	171.0	123.0	27.0	24.0	29.0	18.0	18.0
2210011C24Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210016F16Rik	207.0	197.0	731.0	152.0	749.0	96.0	133.0	190.0	237.0	218.0	174.0
2210016L21Rik	958.0	1110.0	1238.0	1037.0	941.0	666.0	1015.0	1008.0	1151.0	1007.0	1025.0
2210039B01Rik	0.0	1.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	3.0	6.0
2210404E10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210406O10Rik	0.0	0.0	0.3333	0.0	0.3333	0.0	0.0	0.0	0.0	0.0	0.0
2210407C18Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210408F21Rik	1.5	0.0	0.5	0.3333	0.0	0.0	0.1667	0.0	0.8333	0.3333	0.1667
2210408I21Rik	13.5	24.0	29.5	29.0	24.5	17.5	12.0	16.0	30.0	24.0	31.0
2210409D07Rik	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
2210409E12Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210414B05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2210416O15Rik	3.0	0.0	4.0	0.0	2.0	0.0	1.0	8.0	6.0	3.0	15.0
2210417A02Rik	0.0	0.0	0.0	1.0	2.0	3.0	15.0	5.0	4.0	8.0	1.0
2210418O10Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2210420H20Rik	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
2300002M23Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0
2300003K06Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2300009A05Rik	284.0	458.0	281.0	103.0	214.0	69.0	113.0	200.0	167.0	152.0	229.0
2310001H17Rik	11.3333	8.3333	16.6667	18.0	10.0	5.0	7.6667	18.0	16.6667	14.3333	18.6667
2310001K24Rik	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
2310002D06Rik	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0
2310002F09Rik	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	5.0	1.0	9.0
2310002L09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310003N18Rik	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2.0
2310005A03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310005E17Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310008N11Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0
2310009B15Rik	355.0	425.0	132.0	206.0	153.0	164.0	272.0	264.0	259.0	275.0	214.0
2310010J17Rik	2.5	1.5	5.5	1.0	4.0	0.5	1.0	1.0	0.5	2.5	1.0
2310011J03Rik	794.0	1614.0	2799.0	2223.0	2008.0	1520.0	1449.0	1485.0	1561.0	1181.0	1155.0
2310015A10Rik	160.0	64.0	574.0	253.0	337.0	72.0	178.0	535.0	352.0	635.0	897.0
2310015D24Rik	0.0	0.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2310016D03Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310020H05Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310022A10Rik	28.0	5.5	223.5	132.0	175.5	117.5	90.5	73.0	64.0	61.5	67.5
2310022B05Rik	323.0	94.0	1350.0	310.0	646.0	121.0	185.0	291.0	229.0	263.0	160.0
2310030A07Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310030G06Rik	0.0	0.0	0.0	0.0	1.0	0.0	0.0	10.0	1.0	0.0	5.0
2310033P09Rik	588.0	470.0	971.0	431.0	758.0	222.0	424.0	684.0	596.0	652.0	559.0
2310034C09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310034G01Rik	62.0	63.0	68.0	47.0	60.0	17.0	38.0	83.0	73.0	54.0	63.0
2310034O05Rik	0.0	0.0	0.0	1.0	2.0	0.0	1.0	8.0	0.0	3.0	10.0
2310039H08Rik	875.0	1102.0	734.0	962.0	664.0	642.0	947.0	1124.0	1179.0	948.0	995.0
2310039L15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310040G24Rik	33.0	8.0	37.5	39.0	20.0	23.5	30.0	16.5	11.0	14.0	14.0
2310043L19Rik	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0
2310043O21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310050C09Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310057J18Rik	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310057M21Rik	214.0	164.0	365.0	387.0	366.0	346.0	285.0	270.0	264.0	249.0	164.0
2310057N15Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2310061I04Rik	436.0	404.0	1083.0	428.0	821.0	178.0	492.0	674.0	490.0	500.0	626.0
2310061N02Rik	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
2310065F04Rik	2.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2310068J16Rik	35.0	40.0	25.0	10.0	25.0	15.0	13.0	22.0	23.0	24.0	19.0
2310069B03Rik	0.0	0.0	0.0	0.0	1.0	0.0	0.0	6.0	4.0	0.0	1.0
2310069G16Rik	0.0	0.0	2.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
2310075C17Rik	92.0	39.0	40.0	115.0	22.0	48.0	204.0	120.0	77.0	93.0	83.0
2310079G19Rik	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
2310081J21Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2400006E01Rik	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2410002F23Rik	591.0	417.0	2266.0	1442.0	1858.0	1279.0	1343.0	1286.0	1321.0	1180.0	1581.0
2410003L11Rik	10.0	0.0	0.0	2.0	9.0	6.0	11.0	12.0	6.0	12.0	2.0
2410004B18Rik	337.0	512.0	554.0	151.0	401.0	79.0	148.0	219.0	155.0	200.0	279.0
2410004I01Rik	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2410004P03Rik	0.0	0.0	0.5	0.5	0.0	1.0	0.0	0.0	0.0	0.0	0.5
2410006H16Rik	7682.0	7262.0	3586.0	6532.0	2484.0	3776.0	5205.0	7478.0	6683.0	6405.0	8363.0
2410012E07Rik	0.0	0.0	1.0	2.0	0.0	0.0	1.0	0.0	1.0	4.0	0.0
2410017I17Rik	11.0	14.0	15.0	8.0	2.0	0.0	0.0	16.0	20.0	10.0	14.0
2410018L13Rik	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
2410021H03Rik	7.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	2.0	8.0	13.0
